title,img,latestChapter,rating,src,id,titleId,description,authors,genres,lastUpdated,views
Spiral Highway,/mangaimage/manga-ri994943.jpg,Chapter 28,2.36,/manga/manga-ri994943,manga-ri994943,Spiral Highway,"In 1956 a giant mech appeared on the streets of Japan, changing the course of history as we know it. Today, a street cleaner - Jean Hurlant, after failing to enroll in the mech-pilot academy, stumbled upon something that can give his dreams a second chance, but not in the way he expected.",Brale Studios,Action|Martial arts|Mecha|Supernatural,2024-03-31 21:08,95700.0
Kill The Emperor,/mangaimage/manga-vo999023.jpg,Chapter 3,4.69,/manga/manga-vo999023,manga-vo999023,Kill The Emperor,"""There can only be one sun.""""Two suns will only burn and kill the empire's people.""Alexar, the great wizard who commanded the empire, after being betrayed by his close friend Gillian Terzios who he trusted and followed, was reborn again as a master swordsman on the outskirts of a small country.Alexar, the great wizard, moves to seek revenge on Gillian, his close friend and the only nine-star prosecutor of the continent.",Yuhwang (유황),Action|Adventure|Drama|Fantasy|Historical,2024-03-09 14:45,95700.0
Plastic Little,/mangaimage/manga-qb968336.jpg,Vol.1 Chapter 5 : Mikail Diagleff [End],4.0,/manga/manga-qb968336,manga-qb968336,Plastic Little,"From CPM:The curvaceous cutie Captain Tita pilots the far-future submersible Cha Cha Maru, hunting creatures for the exotic pet market. With only four years’ experience under her belt, can Tita capture an elusive cloud whale and fulfill a vow to her dead father, or is she literally out of her depth on this one?",Yoshimoto Kinji,Action|Adventure|Sci fi,2016-01-20 11:58,95600.0
Dorothea,/mangaimage/manga-sx961006.jpg,Chapter 4: The Seed Of Fires,4.0,/manga/manga-sx961006,manga-sx961006,Dorothea,"In the medieval town of Naudars, albino children hold a revered and protected status. Dorothea is one of these children and she has always wanted to see the world beyond her cloistered existence. When Naudars is attacked, all able-bodied men rise to defend their home. But Dorothea is prepared to defy tradition and enlist in the military. Like Joan of Arc, she must deal with the prejudices of those who are scandalized by the very existence of a young woman warrior. This spirited, sword-wielding girl has to defend herself from charges of witchcraft at the same time she's defending the land she loves.",Cuvie,Action|Drama|Historical|Shounen,2024-01-09 20:09,95600.0
Pugad Baboy,/mangaimage/manga-mt964328.jpg,Chapter 7,4.5,/manga/manga-mt964328,manga-mt964328,Pugad Baboy,"The strip is about a Manila community of mostly obese people - ""fat as pigs"", so to speak (baboy is Tagalog for pig).",Pol Medina Jr.,Action|Adventure|Comedy|Fantasy|Slice of life,2016-01-20 12:56,95600.0
Gokiburi Buster,/mangaimage/manga-zo956523.jpg,Chapter 0,4.62,/manga/manga-zo956523,manga-zo956523,Gokiburi Buster,"Gokiburi Buster summary is updating. Come visit MangaNato.com sometime to read the latest chapter of Gokiburi Buster. If you have any question about this manga, Please don't hesitate to contact us or translate team. Hope you enjoy it.",One,Action|Comedy|One shot|Seinen,2016-01-20 08:17,95500.0
Hana No Shinsengumi,/mangaimage/manga-sr970026.jpg,Vol.2 Chapter 8 : Touch,5.0,/manga/manga-sr970026,manga-sr970026,Hana No Shinsengumi,"For thousands of years, demons have lived in human society. Hundreds of years ago, Japan creates a secret society of swordsman who will battle these demons. Our main characters battle demons and save countless lives as well as learn a little bit about each other",Matsuzawa Natsuki,Action|Shounen|Supernatural,2016-01-20 14:21,95500.0
The Legend Of Chun Hyang,/mangaimage/manga-qa967657.jpg,Vol.1 Chapter 1 : Oneshot - A Lunchtime Story,5.0,/manga/manga-qa967657,manga-qa967657,The Legend Of Chun Hyang,"[From Tokyopop]:Chun Hyang is the feisty young daughter of the village shaman and a master of the martial arts. When a tyrannical warlord threatens harmony in her village and abducts one of her friends, Chun Hyang vows revenge and sets off on an adventure that would become a legend.The story is incomplete and it looks like it will not con.",Ohkawa Ageha,Clamp|Action|Fantasy|Historical|Shoujo|Supernatural,2016-01-20 10:48,95400.0
The God's War,/mangaimage/manga-og965589.jpg,Vol.1 Chapter 5,5.0,/manga/manga-og965589,manga-og965589,The God's War,"From ilovemanhwa.com: BLOCKBUSTER SCI-FI CHI ACTION FROM THE AUTHOR OF PRIEST! Ton-up kids�� craziest leader Chiwoo prepared a big gang fight to celebrate his 17th birthday, but he finds his father prepared a bigger party as he promised when he left Chiwoo 10 years ago. The party starts with a sudden visit of the agents from the Central Incantation Center of Korea and its enemy, the Unions. Chiwoo is simply shocked by their spectacular Incantation War, but does not realize his power, the Mighty Spirit, the ultimate power these two countries would risk the war for. Which way will this birthday present lead Chiwoo to?",Hyung Min-Woo,Action|Fantasy|Sci fi|Supernatural,2016-01-21 10:12,95300.0
Limiter,/mangaimage/manga-nj964466.jpg,Vol.1 Chapter 4,4.82,/manga/manga-nj964466,manga-nj964466,Limiter,"[From Nakama]""I'll overwrite your memory.""Detective Yagi of Section 1 is teaming up again with his secret love interest and junior colleague Detective Amemiya, after a long period of separation. Yagi finds out that Amemiya still wants revenge on the violent ciminal who harmed him three years ago. The feelings never stop in this love crisis between Detectives!""1 yen no Otoko"" Sidestories""Houtou to burai ~ kakugo"" and ""Houtou to burai+""(""Decadence and Delinquence: Resolution"" and ""Decadence and Delinquence+"")Big Collaboration! based on Yuu Asagiri's Story""Chouhatsu no repo-writer"" (""The Provocative Reportage Writer"")",Monden Akiko,Action|Drama|Yaoi,2016-01-20 13:09,95300.0
World Of Raek,/mangaimage/manga-oj992166.jpg,Chapter 1: Graduation,4.33,/manga/manga-oj992166,manga-oj992166,World Of Raek,"During an attack in his province, Inyuga Riyek- a child of two renowned heroes,- experiences the haunting tragedy of failing to save a life. -Losing his dominant hand in the process, and entering a year-long coma. When he awakens, he must relearn to live, but most importantly, he must learn to cope with the trauma of his failure, and adapt to the high-bar expectations of his peers due to his bloodline.",Bijon Magee,Action|Adventure|Fantasy|Martial arts|Shounen|Supernatural,2022-08-31 14:20,95200.0
God Of Blackfield,/mangaimage/manga-hf985162.jpg,Chapter 169,4.73,/manga/manga-hf985162,manga-hf985162,God Of Blackfield,"The legend of the French Foreign Legion, ‘Kang Chan’! During the African war, he was called ‘God of Blackfield’, the black land’s God, by his enemies who were terrified but in awe of him. However, during a mission to kill Masallan, the brain behind SISS, the group of sunni supporters, Kang Chan was killed in action by an unknown bullet shot from behind him. As his vision got blurry, he saw his thirteen team members, who had absolute faith in him, getting killed one after another. As Kang Chan was awaiting death after being shot by a traitor, he was saved by a mysterious power and woke up 3 years later in South Korea. However, he was in the body of another ‘Kang Chan’, a 19-year-old high school boy who was being bullied at school. Kang Chan’s journey to get revenge on the traitor and to find out the truth behind his rebirth begins now!",Un,Action|Drama,2024-02-17 20:45,95100000.0
Oh My Ghost Webcomic,/mangaimage/manga-sk995593.jpg,Chapter 6,4.82,/manga/manga-sk995593,manga-sk995593,Oh My Ghost Webcomic,"oi is a poor guy who is desperate to find a place to stay. So, he decide to live in a very cheap haunted house where he will meet Maya, the ghost, who is scared Of ghosts and other scary stuffs. and who likes to eat. Yes, you READ IT RIGHT~! This ghost can eat because logic is useless here in this series~",Ghostmaya,Action|Comedy|Drama|Fantasy|Horror|Martial arts|Mystery|Romance|School life|Shounen|Slice of life|Supernatural,2023-04-14 18:09,95100.0
Bright Future,/mangaimage/manga-xf1000762.jpg,Chapter 32: Bright Future,4.45,/manga/manga-xf1000762,manga-xf1000762,Bright Future,"A brutal attack as a child leaves Hyun-Tae emotionless and numb with the inability to feel pain. His condition allows him to become a ruthless gangster that everyone fears. As he begins to hunt for the truth about his past, he also sets his eye on finding a missing jewel worth millions that puts his life at risk.",Jin Chul-Soo,Woo-Yeol Lee|Action|Drama|Mystery,2024-03-10 20:52,95100.0
Yu-Gi-Oh! R,/mangaimage/manga-mh952590.jpg,Vol.2 Chapter 44.1 : Yu-Gi-Oh! R Special Chapter,4.9,/manga/manga-mh952590,manga-mh952590,Yu-Gi-Oh! R,"Mutou Yugi defeated Pegasus at Duelist Kingdom. Now Pegasus's heir, Tenma Yakou, wants revenge. He takes over Kaiba Corporation while Kaiba Seto is in America. He challenges Yugi to a duel and wins using a spectacular but mysterious god card, and then kidnaps Anzu! Thus, Yugi has no choice but to accept Tenma's challenge. He must duel against and pass thirteen duel professors at KC to reach Tenma and beat him.",Takahashi Kazuki,Action|Fantasy|Shounen,2016-01-20 11:36,949000.0
The Sect Master Is Not An Idiot!,/mangaimage/manga-el982220.jpg,Chapter 52,4.14,/manga/manga-el982220,manga-el982220,The Sect Master Is Not An Idiot!,"As a half-shut-in who lives alone, Gu BiQiong's only goal in life is to work hard so he can pay his living expenses... However, one day, a cute, long-legged girl who calls herself a Mohist Mechanical Puppet suddenly comes looking for him. With tears in her eyes, she hugs him and says: ""Waaaah, Sect Master! We've been separated for many thousands of years, but now I've finally found you! Let's rebuild our sect and conquer the world...""",Sanfu Interactive Entertainment,Action|Fantasy|Martial arts|Romance,2019-09-29 07:01,949000.0
Bloodhound’S Regression Instinct,/mangaimage/manga-wn999596.jpg,Chapter 24,4.8,/manga/manga-wn999596,manga-wn999596,Bloodhound’S Regression Instinct,"""Yan,"" the protagonist, was brainwashed by the emperor and lived as his puppet. After finding out he was being played by the emperor, he planned to seek revenge, but collapsed due to the emperor's might. He thought he had died, but when he woke up, he realized he had regressed to the time when he was a recruit. Whether to seek revenge on the emperor or to find his family. The choice lay in his hands.",Acro,Action|Adventure|Fantasy|Manhwa,2024-04-12 03:13,949800.0
Midnight City,/mangaimage/manga-ls988701.jpg,Chapter 3,4.0,/manga/manga-ls988701,manga-ls988701,Midnight City,"It's a huge multi-action battle. One day, when he got into a car accident, he was forced to sign a contract with a vampire to survive. Vampires, werewolves, wizards and angels. A simulating 19-year-old action, love story where Lee Yeon struggles with those seeking his body.",님프네,욱|Action|Fantasy|Smut|Supernatural|Yaoi,2021-04-02 11:26,949500.0
Gamaran: Shura,/mangaimage/manga-mc990011.jpg,Chapter 77,4.75,/manga/manga-mc990011,manga-mc990011,Gamaran: Shura,"A sequel to the original Gamaran manga focusing on Gama's former rival, mentor and friend Sengoku Iori.",Nakamaru Yousuke,Action|Adventure|Comedy|Historical|Martial arts|Shounen,2023-06-29 21:55,948900.0
Amateur E-Girl Streaming A Space War,/mangaimage/manga-jg986763.jpg,Chapter 11,4.48,/manga/manga-jg986763,manga-jg986763,Amateur E-Girl Streaming A Space War,"On a day just like any other, a giant spaceship suddenly appeared and invaded Earth, obliterating entire cities in the blink of an eye. In the midst of the attacks, Kanna Fujimiya, amateur content creator, rose to fame overnight with her video coverage of the invasion. With her newfound popularity and charms, Kanna continues to cover the war from the front lines, but...!?This amateur content creator reveals the truth behind the interstellar war in this science fiction thriller!",Banai,Watanabe Kouzou|Action|Sci fi,2023-07-22 22:04,948700.0
"Transition To Another World, Landmines Included",/mangaimage/manga-go984049.jpg,Chapter 4.2,4.36,/manga/manga-go984049,manga-go984049,"Transition To Another World, Landmines Included","In a world without cheats, a cultivation chronicle of wisdom and schemes. Among the students that were sent to another world were three childhood friends: Nao, Toya, and Haruka, who act to find equilibrium and create for themselves a peaceful place of living in the severe environment of a medieval-styled world. Whether it be mutual cooperation in monster subjugation or collection quests, there are no thoughts to become a hero.",Relucy,Mizuho Itsuki|Action|Adventure|Fantasy|Shounen|Slice of life|Supernatural,2021-01-21 01:08,947700.0
Soara And The Monster's House,/mangaimage/manga-pw992779.jpg,Chapter 19: Are You Afraid?,4.83,/manga/manga-pw992779,manga-pw992779,Soara And The Monster's House,"Soara an orphan who was adopted and raised by knights has been preparing for her battle against monsters, but when the kingdom has made peace with the monsters, she was relieved from her service and had nowhere else to go until an encounter with a group of dwarf builders led by Krirk changed her life forever.""One day a young warrior girl meets a dwarf who dedicates himself to constructing houses for monsters. A tale of building houses for myriads of creatures begins! After all, everyone needs a home.""",Yamaji Hidenori,Action|Adventure|Fantasy|Shounen,2024-01-24 02:59,947400.0
